	29.0211827	40.9984136
	29.0214836	40.9984091
	29.021628	40.9984637
	29.0218033	40.9985298
	29.0221356	40.9987788
	29.0220705	40.9990374
	29.0223502	40.9991889
	29.0225736	40.9993602
	29.0230431	40.9996001
	29.02334	40.9997634
	29.0238307	41.0003993
	29.0255547	41.0012833
	29.026524	41.0018127
	29.0273826	41.0024075
	29.0281462	41.0028401
	29.0279206	41.0043024
	29.0278431	41.0050977
	29.0285859	41.005271
	29.0288133	41.005324
	29.0292026	41.0055371
	29.029495	41.0057378
	29.0296219	41.005825
	29.0302407	41.0063897
	29.0306698	41.0068597
	29.0310667	41.0070297
	29.0311314	41.0070819
	29.0312277	41.0071593
	29.0320444	41.0076478
	29.0322187	41.007758
	29.0328155	41.0081794
	29.0330623	41.0084142
	29.0332258	41.0085807
	29.0334673	41.008831
	29.0334961	41.0088589
	29.0340518	41.0095069
	29.0345965	41.010341
	29.0348004	41.0106325
	29.0350471	41.0110616
	29.0351754	41.0112606
	29.035251	41.0113773
	29.035487	41.0115554
	29.035714	41.011716
	29.0359161	41.0118012
	29.0361077	41.0118027
	29.0362626	41.0118747
	29.0365746	41.0119762
	29.0368621	41.0121186
	29.0371579	41.0122889
	29.0371846	41.0122775
	29.0380475	41.0120453
	29.0388095	41.0118402
	29.0393453	41.0116176
	29.0393786	41.0116022
	29.0399436	41.0113298
	29.0400266	41.0112691
	29.0403036	41.0110663
	29.0404227	41.0109615
	29.0404815	41.0109097
	29.0405865	41.0108173
	29.041074	41.010388
	29.0411409	41.0103108
	29.0413494	41.0100697
	29.0413639	41.0101368
	29.0414239	41.0101875
	29.0415107	41.010206
	29.0416053	41.0101823
	29.0416658	41.0101148
	29.0416597	41.0100396
	29.0418212	41.0100199
	29.0421482	41.0099724
	29.0427175	41.0098618
	29.0431699	41.0097094
	29.043677	41.0096913
	29.04391	41.0096829
	29.0446581	41.0099706
	29.0448143	41.0098937
	29.045458	41.0095617
	29.0456404	41.0095617
	29.045855	41.0096103
	29.0461876	41.0097965
	29.0471574	41.0101508
	29.0471959	41.0098036
	29.0471526	41.0092756
	29.0470824	41.0087395
	29.0470239	41.0083501
	29.0468789	41.0080173
	29.0468179	41.0078773
	29.046406	41.0073332
	29.0467284	41.0065797
	29.0468072	41.0064272
	29.0468504	41.0063441
	29.046886	41.006284
	29.0469253	41.006173
	29.0471548	41.0059439
	29.0475078	41.0056629
	29.0479048	41.0054812
	29.0478195	41.0045635
	29.0478745	41.0042725
	29.0479982	41.0035044
	29.047934	41.0027229
	29.0474956	41.0021481
	29.0473759	41.0019247
	29.0472151	41.0014842
	29.0480837	41.0013268
	29.0496408	41.0010215
	29.0512651	41.0005865
	29.0518066	41.000418
	29.05309	41.0000186
	29.0552578	40.9993024
	29.0556012	40.9991724
	29.0565343	40.9988273
	29.0598847	40.9975501
	29.0604678	40.9973292
	29.0630771	40.9963426
	29.0649429	40.995637
	29.0676896	40.9946085
	29.0692387	40.9940091
	29.0732825	40.9924444
	29.0737455	40.994077
	29.0738926	40.9950885
	29.0740154	40.9963495
	29.0740047	40.9968272
	29.0735993	40.9989832
	29.0728292	41.001457
	29.0723842	41.0021433
	29.0722646	41.0025568
	29.072234	41.0029388
	29.0722646	41.0035726
	29.0723136	41.0044429
	29.0725363	41.0055538
	29.0738725	41.0057136
	29.07535	41.005969
	29.076774	41.0063719
	29.0814741	41.0082072
	29.08346	41.0088827
	29.0851591	41.0092204
	29.0870841	41.0094598
	29.0888092	41.0094893
	29.0894421	41.0094753
	29.089382	41.0100059
	29.0892848	41.0103792
	29.0892621	41.0109472
	29.0894379	41.0112085
	29.089107	41.0119456
	29.0889592	41.0119594
	29.0885687	41.0119473
	29.0882003	41.0119559
	29.0880877	41.0119506
	29.0880073	41.0121244
	29.0876314	41.0136025
	29.0874323	41.0141084
	29.0873023	41.0143685
	29.0869505	41.0150969
	29.0868589	41.0152864
	29.0867492	41.0155585
	29.0866015	41.0158125
	29.0865264	41.0159259
	29.0863547	41.0164602
	29.0860978	41.0168286
	29.0859467	41.017045
	29.085711	41.0173831
	29.0855286	41.0178039
	29.0855029	41.0181018
	29.085304	41.0181407
	29.0848775	41.0182266
	29.0844505	41.0183737
	29.0843529	41.0185295
	29.0842595	41.0188383
	29.0842269	41.0189465
	29.0839647	41.0195277
	29.0836671	41.0200415
	29.0834094	41.0205944
	29.083213	41.0211179
	29.0832337	41.021379
	29.0833099	41.0217747
	29.0834229	41.0223952
	29.0834731	41.0228588
	29.0834874	41.0230974
	29.0833801	41.0236842
	29.0831313	41.0240717
	29.0835569	41.0241895
	29.0837328	41.0241802
	29.0838624	41.0241735
	29.0844409	41.0241608
	29.084411	41.0244519
	29.0845962	41.0247094
	29.0830576	41.0257116
	29.082732	41.025919
	29.0822213	41.0262652
	29.0819261	41.0265225
	29.0813915	41.0270281
	29.0809567	41.0275699
	29.0807831	41.0278242
	29.0806016	41.0281899
	29.08046	41.0287271
	29.0803543	41.02943
	29.0813207	41.0298449
	29.0845329	41.0305576
	29.0854721	41.0307965
	29.0860556	41.0310355
	29.0869392	41.0317482
	29.0872737	41.0331259
	29.087376	41.0340381
	29.0879541	41.0353091
	29.0884428	41.0355601
	29.0887465	41.035756
	29.0889709	41.035975
	29.0892613	41.0361244
	29.0895228	41.0363087
	29.0896364	41.0363811
	29.089979	41.0367159
	29.0903897	41.037177
	29.0905178	41.0373952
	29.0905385	41.0375635
	29.0904393	41.0377568
	29.0902418	41.0383753
	29.0902378	41.0384606
	29.0902287	41.0386567
	29.0902825	41.0390259
	29.0904223	41.0392104
	29.090795	41.039452
	29.0909162	41.0395384
	29.0911094	41.039676
	29.09129	41.0398122
	29.091552	41.0399264
	29.0916394	41.0400801
	29.0916829	41.0402497
	29.0917004	41.0403981
	29.0915654	41.0405948
	29.0914719	41.0407188
	29.0912873	41.0409634
	29.0909286	41.0413316
	29.0905421	41.0417867
	29.090376	41.0421402
	29.0902861	41.0423313
	29.0901745	41.0427868
	29.090125	41.0430816
	29.0899438	41.0433549
	29.0896927	41.0436881
	29.0896927	41.0439169
	29.0897297	41.0442238
	29.0897719	41.0444459
	29.0899517	41.0453956
	29.0899295	41.04563
	29.0898851	41.0458197
	29.0895593	41.0465395
	29.0892652	41.0469092
	29.0891375	41.0470199
	29.0890616	41.0470855
	29.0890013	41.0473187
	29.0890149	41.0475165
	29.0889953	41.0476335
	29.088941	41.0478305
	29.0888429	41.0482002
	29.0888882	41.0484789
	29.0889259	41.0486893
	29.0888596	41.0490044
	29.0887555	41.0496202
	29.0884993	41.050061
	29.0884033	41.0503629
	29.0883764	41.0509384
	29.0883661	41.0511599
	29.0883746	41.0518265
	29.0884164	41.0519994
	29.0884256	41.0520381
	29.0885918	41.0521762
	29.0886718	41.0522947
	29.0887061	41.0524611
	29.0885276	41.0527368
	29.0882641	41.0529996
	29.0879581	41.0532816
	29.0878866	41.0533831
	29.0875439	41.0538697
	29.0872191	41.0543052
	29.087118	41.0546373
	29.0870025	41.0548605
	29.0868436	41.0550053
	29.0864717	41.0551494
	29.0860163	41.0552825
	29.0857302	41.0553181
	29.0854179	41.0553261
	29.0853761	41.0553249
	29.0850927	41.0553172
	29.0847757	41.0553467
	29.0846128	41.0553995
	29.0840896	41.055713
	29.083501	41.0560644
	29.0833432	41.0561766
	29.08328	41.0562216
	29.083224	41.056297
	29.0830839	41.0573441
	29.0831482	41.0575059
	29.0832984	41.0577
	29.0835774	41.0578376
	29.0838241	41.0580236
	29.0840709	41.0583149
	29.0843284	41.0587436
	29.0845966	41.0593423
	29.0846503	41.0594636
	29.0847468	41.0595607
	29.0849185	41.059674
	29.0852725	41.0598681
	29.0854549	41.0600866
	29.0854978	41.0602807
	29.0855029	41.0604748
	29.0855086	41.0606933
	29.0854764	41.0614052
	29.0854227	41.0616317
	29.0853047	41.0618258
	29.0851545	41.0620038
	29.0845644	41.062562
	29.0841782	41.0629584
	29.0840387	41.0630554
	29.0838885	41.0631444
	29.0838027	41.0632415
	29.0836954	41.0634599
	29.0835977	41.0637797
	29.0834486	41.0642688
	29.0831268	41.0644225
	29.0830088	41.06456
	29.082526	41.0646652
	29.0818108	41.0648139
	29.0810376	41.0649067
	29.0802004	41.0649493
	29.0795648	41.0650292
	29.0792858	41.0651425
	29.0790713	41.0654013
	29.0788889	41.0656035
	29.0786207	41.0658058
	29.0783846	41.0659109
	29.0778375	41.0660565
	29.077698	41.0661455
	29.0770542	41.0667926
	29.076904	41.0670677
	29.0768289	41.0673265
	29.0769791	41.0678765
	29.0769362	41.068006
	29.0768182	41.0681435
	29.0764212	41.0685075
	29.076035	41.0687825
	29.0751552	41.0694619
	29.0747154	41.0696722
	29.0744686	41.0698097
	29.074254	41.0699311
	29.0740264	41.070168
	29.0735315	41.0705515
	29.0734921	41.0706834
	29.0734708	41.070934
	29.0733848	41.0710772
	29.0726556	41.0719662
	29.0723496	41.0723466
	29.0720508	41.0726353
	29.0718864	41.072859
	29.071843	41.0733768
	29.0718085	41.0734358
	29.0717139	41.0735978
	29.0708497	41.0742678
	29.070354	41.0744595
	29.0700091	41.0744847
	29.0696447	41.0744432
	29.0690007	41.0748
	29.0676958	41.0759102
	29.066762	41.076747
	29.0662579	41.0770072
	29.0652741	41.077406
	29.0642506	41.0778919
	29.0643017	41.0777075
	29.0643358	41.0775848
	29.0644869	41.077529
	29.0642852	41.0771462
	29.0641655	41.0771898
	29.0639034	41.0766896
	29.0636545	41.0763791
	29.063244	41.076352
	29.062219	41.076114
	29.062045	41.075989
	29.061872	41.075864
	29.061698	41.075739
	29.061525	41.075613
	29.061351	41.075488
	29.061178	41.075363
	29.060492	41.075118
	29.059806	41.074874
	29.0590568	41.0746755
	29.0590199	41.074707
	29.0581356	41.0744509
	29.057416	41.074403
	29.0562817	41.074425
	29.0558182	41.0742115
	29.0554577	41.0735386
	29.0553411	41.0731143
	29.0556283	41.0721382
	29.0558541	41.0716906
	29.0560414	41.0710409
	29.0561615	41.0705297
	29.0565563	41.0701674
	29.0566422	41.0697079
	29.0566764	41.0694167
	29.0571313	41.0686467
	29.056891	41.0678508
	29.0568739	41.0671778
	29.0570112	41.0667895
	29.0569597	41.0664207
	29.0563418	41.0657153
	29.0558611	41.0653076
	29.0553547	41.0646799
	29.054889	41.064052
	29.054534	41.063545
	29.054178	41.063038
	29.054006	41.062912
	29.0537325	41.0626025
	29.053485	41.062537
	29.0528141	41.0620978
	29.0524193	41.0615024
	29.0524794	41.0607128
	29.0526596	41.0601239
	29.0528227	41.0598521
	29.0531832	41.0580788
	29.0532776	41.0574639
	29.05296	41.0571856
	29.0528399	41.0569591
	29.0526682	41.0567131
	29.0521704	41.0559106
	29.0519558	41.0553863
	29.0519705	41.0553258
	29.0516297	41.0539883
	29.0517241	41.0534899
	29.0516982	41.0527327
	29.0513979	41.0521566
	29.0514897	41.0512332
	29.0515009	41.051121
	29.051506	41.0511124
	29.0515147	41.0511061
	29.0520416	41.0506938
	29.052385	41.0504219
	29.052179	41.0499106
	29.0523099	41.0498629
	29.0524057	41.0497584
	29.0525602	41.0495919
	29.0525652	41.0493992
	29.052392	41.049207
	29.052384	41.048951
	29.0522734	41.0485318
	29.0519987	41.0481435
	29.0514237	41.0478651
	29.0507534	41.0475487
	29.0494535	41.0472965
	29.0494674	41.0471465
	29.0489501	41.0469375
	29.048184	41.046588
	29.0478151	41.0464234
	29.0476851	41.0463377
	29.0474393	41.0462474
	29.046843	41.0459688
	29.0462853	41.0457127
	29.0460299	41.0455794
	29.045833	41.045473
	29.0457904	41.0455258
	29.0456332	41.0455063
	29.0452954	41.0453081
	29.045284	41.0452744
	29.0453085	41.045209
	29.045005	41.0450957
	29.0447901	41.0449999
	29.0445546	41.0449233
	29.0445361	41.0449164
	29.043818	41.0446399
	29.0436526	41.0445207
	29.0433701	41.0442631
	29.043116	41.0440161
	29.0428002	41.0438946
	29.0427446	41.043892
	29.042224	41.043868
	29.0421656	41.0437885
	29.0421454	41.0437611
	29.0410224	41.0436345
	29.0407125	41.0434801
	29.0392515	41.042662
	29.0384762	41.0421844
	29.0383073	41.0420803
	29.0380915	41.0419168
	29.0378538	41.0417608
	29.0376024	41.0416271
	29.0375345	41.0416852
	29.0369461	41.0413576
	29.0370006	41.0413046
	29.0370491	41.0413294
	29.0370293	41.0413515
	29.0374945	41.0416129
	29.0376304	41.0414907
	29.0371663	41.0412213
	29.0371054	41.0412773
	29.0370565	41.0412493
	29.0371261	41.0411804
	29.037054	41.041136
	29.0368669	41.0410292
	29.0362036	41.0406743
	29.0356712	41.0402622
	29.0356955	41.0402395
	29.0353304	41.0399482
	29.035174	41.0398932
	29.0351464	41.0398954
	29.0349543	41.0398158
	29.0349581	41.0398011
	29.0349239	41.0397926
	29.0348365	41.0397711
	29.0348412	41.0397562
	29.0347701	41.0397216
	29.0347733	41.0397063
	29.0346481	41.0396766
	29.0346447	41.0396892
	29.0345919	41.0396765
	29.0345971	41.0396646
	29.0344556	41.0396311
	29.034461	41.0396188
	29.0343502	41.0395912
	29.0342993	41.0395752
	29.0343102	41.0395514
	29.0341081	41.0394896
	29.0340342	41.0394591
	29.0340112	41.0394529
	29.0339426	41.0394345
	29.0338384	41.0393823
	29.0334951	41.0393199
	29.0333536	41.0392389
	29.0332764	41.039109
	29.0329025	41.0388634
	29.0328022	41.0387346
	29.0325221	41.0386359
	29.0319076	41.0385025
	29.0316643	41.0383991
	29.0314279	41.0382731
	29.0312434	41.0381498
	29.0312243	41.0381369
	29.031272	41.0380967
	29.0312153	41.0380611
	29.0310246	41.0379414
	29.0309723	41.03797
	29.0308991	41.0379087
	29.0307403	41.0377535
	29.0305597	41.0375212
	29.030438	41.0374227
	29.0302886	41.037333
	29.030136	41.0371973
	29.029998	41.0371089
	29.0298473	41.0370075
	29.0297807	41.0369713
	29.029683	41.0370784
	29.029555	41.0370124
	29.029645	41.0369131
	29.0295988	41.0368892
	29.029621	41.0368648
	29.0295383	41.0368145
	29.0295241	41.0368366
	29.0293764	41.0367606
	29.0294067	41.0367021
	29.029361	41.0366901
	29.0293654	41.0366756
	29.0293241	41.0366584
	29.029308	41.0366989
	29.0291846	41.0366503
	29.0291614	41.036677
	29.0287968	41.0365255
	29.0285329	41.036394
	29.0282177	41.0362346
	29.0277997	41.0360274
	29.0275398	41.0358741
	29.0271266	41.0355413
	29.0266527	41.0351337
	29.0264763	41.0350076
	29.0264295	41.0350207
	29.0263309	41.034962
	29.0261839	41.034898
	29.026215	41.0348693
	29.0261112	41.0348184
	29.0260576	41.0348419
	29.025896	41.0347199
	29.0255801	41.0344569
	29.0253829	41.0343134
	29.025222	41.0341685
	29.0251822	41.0341811
	29.0250816	41.0341031
	29.0248067	41.0338827
	29.0245256	41.0336794
	29.0243452	41.0335314
	29.0243611	41.0335139
	29.0242453	41.0334436
	29.0240554	41.0333343
	29.0238045	41.0331789
	29.0235523	41.0330121
	29.0231427	41.0327489
	29.0231144	41.0327582
	29.0227443	41.0325116
	29.0227773	41.0324802
	29.0223404	41.0321994
	29.0223549	41.0321884
	29.0224209	41.0321275
	29.0222102	41.0320034
	29.0221487	41.0320682
	29.0221394	41.0320818
	29.0220901	41.032051
	29.0219459	41.0319293
	29.0217672	41.031862
	29.021708	41.0319506
	29.0216968	41.0319796
	29.0217981	41.032015
	29.0217688	41.032057
	29.0214676	41.0319499
	29.0214959	41.0319019
	29.0215884	41.0319367
	29.0216045	41.0319125
	29.0216607	41.0318293
	29.021005	41.0315902
	29.0203908	41.0315604
	29.0201894	41.0315535
	29.0199959	41.0315202
	29.0195424	41.0312273
	29.0191084	41.0309295
	29.0187085	41.0306622
	29.0180458	41.030233
	29.017537	41.0299596
	29.0173153	41.0297636
	29.0171304	41.029579
	29.0167277	41.0291162
	29.0166597	41.0291161
	29.0164024	41.0288676
	29.0162898	41.0287502
	29.016345	41.0287123
	29.0161299	41.0285509
	29.0160409	41.0283783
	29.0161079	41.0283142
	29.0160555	41.0282731
	29.015913	41.0281612
	29.015831	41.0280849
	29.0157358	41.0280065
	29.0157014	41.0280295
	29.0156752	41.0280133
	29.0155759	41.0279587
	29.0155044	41.0281329
	29.0153843	41.0282226
	29.0152937	41.0281449
	29.015176	41.0280439
	29.0152824	41.0279736
	29.0150849	41.0278286
	29.0150029	41.0278174
	29.014792	41.0276035
	29.0146274	41.0274236
	29.0147539	41.0273445
	29.0149807	41.0272025
	29.0151703	41.0270945
	29.0149872	41.0268707
	29.0148183	41.0267351
	29.0147636	41.0267789
	29.0148631	41.0268464
	29.0147087	41.0269603
	29.0143277	41.0266869
	29.0144903	41.0265673
	29.0144598	41.0265529
	29.0143838	41.0265999
	29.0141049	41.0263931
	29.0137932	41.0266135
	29.0137071	41.026555
	29.0139661	41.0263522
	29.0138338	41.0262674
	29.0131857	41.0261064
	29.0126862	41.0259923
	29.0121613	41.0258837
	29.0115896	41.0260539
	29.0113428	41.0260859
	29.0110203	41.026103
	29.0107424	41.0261812
	29.0106026	41.0261575
	29.010318	41.0261168
	29.0101305	41.0260811
	29.0098301	41.0260086
	29.0095176	41.0259339
	29.0091041	41.0256539
	29.0087126	41.025396
